file_name,image_base64
orange_shulker_box,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAQlBMVEX1dRL1dBD0cw/zcQ3ycAzybwrxbgrwbQjraATqZwPpZgPlZAHjYgDiYgDfYADYXADUWgDTWgDOWADNVwDGVADBUgCNBGYoAAAAlklEQVR42i2PCw7CMAxDY3ctHmSlKeH+V2Vli/IcyVJ+5rW6t/bqJ2d9W5shjSnFyQi3OkRq8QT20c1FlAKAS5TWhTuMpNLaagHwFw23GoJhAwpIxWGuQl4JQl9zbQBQCNwzQgBBLt3D7TF33EEq1h0AN14OlOYywu61y6jxRJEWBZpu7TO1x0ca43pueM88PLP7N48jf3JSBu6eBroEAAAAAElFTkSuQmCC
orange_stained_glass,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAMUlEQVQ4y2O4UW+8mBLMAGWkkYmxGjCbEgNmU+KC2dTywqgBI8aA2ZQYMJsmXiAbAwDRmf9luOlveAAAAABJRU5ErkJggg==
orange_stained_glass_pane_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAP0lEQVR42mNgwAOu1xs9O19l8IyBXAAy4GSZPmUGUOQCkGaKDQC5YuDCAOSCgTVg4L0wDFLi4PDCpRpDvAYAANnsTEOVzagfAAAAAElFTkSuQmCC
orange_terracotta,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABlklEQVQ4EQXBgWElNQwFwJHsTY5CqIgG6ZLke63HTP37z99JAqCU7raelhvnvr6eLeE9r8kASlfZsIq1H13F5aR8Pr8qVHHvtda2nmUOu4AbNuU3sd+jQpBQBey1zHBnGLpafRXnWsVeXXZvc4eMN0SU8lS7N0a4KFrJJ2DCTmJrtZZ0ecLvOYJPLlXgz9cDznkNupqM/azl3Ku63BvJ+FoLUADOe1WV6taJSXw/j74ZtUoCFG5CymORcTMmIVFdVpfV5eccO1reY0Lw7AXOe/Uuy+YdIxLyDkV12XvZ0Gsjznmd9wI456oq3e3pRlAo3e18js2YGzejqwAAtDJz3QusvRCNtbede1GqWjKEP9+PqvLf7w+1rFr2bjPc96Xi3OuGfYfV0bhQnPNSrWpbq3SX9w6hunWTFHdsxQ1VrGIgcXNB95e+x32vQWEFaYq9etEBXcvMqL2tz8cNv78/Gh/XY1mQsr5L37YlJhi8v6aLiQ6gyih/9UJkxk34ubLZg05RzNejsarsamZMoqskYcZNBLrM8D9CeRkEUcYAMAAAAABJRU5ErkJggg==
orange_tulip,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAp0lEQVQ4y2NgGJ7goIMyw8e5qv+3mkuDaZPHf0k0wNsQrBGEL9ca/b+36zdpBpzq+82wN0sJrBlE70gl0QCQjftLIYY8efWJQWvTH9IMSNxsxQDSKF7D8v/GvWcMXv0a/0kyAKTBq0MbbEDQLL3/IJokA0JX6/537JYBGwRik2UASDNII1kGgJwN00iWATCng2iywgDZEJBmUKzQ3wAQAGnO3+KLVw0ASFx18UzCmg4AAAAASUVORK5CYII=
orange_wool,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAflBMVEX5kyv5kCj5jif5iiX5hSH5hCD5gh75gB35fxz4fRv4fRr3exn2exj1eRf1eBb0dxbzdhTzdRPxcxLxcxHwcRDvcQ/ucA7ubw7tbgzsbQzsbQvrawrqawrpagnpaQjoaAfnaAfnZwbmZgXlZgTlZQTkZAPjYwLiYwLiYgHhYQDuMk9lAAAAzUlEQVR42g3FW2KDIBQFwKP1QpWHIgqKlGBUSve/wWZ+Bq/wzrZPUYlyGnM+mDXAhfP5if7vDis4+aWlyQuSsoHQmMNAfreUHNEcwKDXNPdDqYeJV9+fBXf5oVRfIdXgn5g3AN+DtavhUA4QE0L4pIjlOJDSHYOQ98FU2g8fH+veFw638VrcmDSwSACsEwIkVMe90faccaZxDHsvczp0+d009lALa69qeyMB/UCqBkwYXxdJ60JA+zU7MnoAj8ck94wnsSnv1KxBsZw4/QMHxxI2mhVChwAAAABJRU5ErkJggg==
oxeye_daisy,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAATlBMVEXr6+tR2/1vtE0nrPtXpDJVnzFRoStQmShVkzJRkTFBixxDhiPBQCM5fhYyeg4AAAD39/fW6Oj/7E/+1jn1uiebvb3xnSVVqy1Smi4XfASspZShAAAAEHRSTlMAAAAAAAAAAAAAAAAAAAAAHik/2wAAAGZJREFUeNptyFEOAiAMBNGqiCJWdgWE3v+ixsSkjXG+Jk/aT/IX5D7BkzgcSIDNgRi9czoA/TkAh8nRX6BDIkBmB6nETOJQz7dtSR308lhaItheSQO0YqvYNYDWZbkFyLojfLLjd97lCA7ioBDbWwAAAABJRU5ErkJggg==
oxidized_chiseled_copper,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEVuxZ9ju5hZspJToXhMlIQ+gWs8c125HJ5aAAAAeElEQVR42h3LwQ3DIBBE0QVcgEOUu1mMC0DGZytiXUAktoAg0X8JHnlO7zCfyJiZ6LWS5WeJrFvb+DugBBm+bGQzTydHoPNi+QA064gDuPpvOxSQ/k37BVRf6yLIT54NTwCSzgF4xzayw6fsVXoBOJDxnOgjqlW03W9LFOqnr+LlAAAAAElFTkSuQmCC
oxidized_copper,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEVuxZ9ZspJPq5BToXhMlIQ+gWs5blk7ZlVrxa4LAAAAeUlEQVR42g3FwQ3CMBAEwN0tILmzKACE+PIJ+WMkCqeEFIBIBbZP/G2YzwiEAWkV7XzzdHLhWzu5Qcij4phDLNY8CsRhrUwD6tiBCBOqI81sQoO1WqF/0YNDdMzwK0R6S8FdtplxfrmYaTZlqHzgZu+hw2O5LOvz/gP0jyol1vB87AAAAABJRU5ErkJggg==
oxidized_copper_bulb,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAIVBMVEVuxZ9owJxZspJPq5BToXhMlIQ+gWs9fGY5blk7ZlUxVEYR3jc2AAAAiElEQVR42iXLMQrCQBBG4Z+VbXIEK9EIsmVCwGwtQjzAKrmFV0g1064IM6WIYOaUrqR7xfcAhw2wO8Nt7RPsdIPz8gjsSySZAqcBlckU2WZUQjkQl1B9jqozXNNe7203lL1EU/+xvdZm3wULS8GUI6mg9pIj+x77JPnCqceqs/do7REHYlZh+gFA0i9UNGpN4wAAAABJRU5ErkJggg==
oxidized_copper_bulb_lit,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAMFBMVEXmtFBuxaBowJzUmUNZspLEiThPq5BPq49SoXq/cUFMlIRKlYI7gms9fGY1cFk1aVVIPb7bAAAAiElEQVR42mMQFBF0FBR072EQcZk523Nmxz4GEengcFdTaSBjT7CJs+mefgbJUAOWAubQ+QySxgwsDgzGQEYwg9ViBtP5DCIlZWsvpVX3A7UDGSke/SApI2UG03kwxXEw7XEMHtLBJsWm0vUM3nuCQ1pN99QziFfPnL5zZnkdg9+79+///3v/DgDinSytBtrOEgAAAABJRU5ErkJggg==
oxidized_copper_bulb_lit_powered,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAANlBMVEXmtFBuxaBowJzUmUNZspLEiThPq5BPq49SoXq/cUFMlIRKlYI7gms1cFnZIyM1aVWwFxeKGBjqyCsLAAAAhUlEQVR42hXGQY7CQAwAME8SYNX/P5Z2Jymq5INrkf1A5qqS/PE5X9xyFX1cE2FP7IPiWMxtnu0qr8u0ypNLKUajaShiyLe7Ccp/3h9Z8X0v1YqGWLRFee055de6ZNcUgy4bs6sImtwyUHnv44IU+9hR8ljEvWI8q96qmFxspvJNxARGjB9O3T2PMzyUJAAAAABJRU5ErkJggg==
oxidized_copper_bulb_powered,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAJ1BMVEVuxZ9owJxZspJPq5BToXhMlIQ+gWs5blnZIyM7ZlUxVEawFxeKGBge+FvFAAAAi0lEQVR42iXLMQrCMBSH8T+RLD2Ck2hFyNhQpJlFqAeIUm/RJbxrROTxRhGRvs0jeDMj3b7h9wEGK2BzhFnry+nhDGP55siWiDw6ij0q5TGQTqg4ZZeohMh9EJlgGn/5+LYvu79+m/qP9bFUfc+YiQtOOSRh1JZzINthGzmfKHZYtPoc1O+xS0TClH4hTi6iDRn2HgAAAABJRU5ErkJggg==
oxidized_copper_door_bottom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAHlBMVEVuxZ9ZspJPq5BToXhMlIQ+gWtoaGg5bllNUEYzMzO71qh0AAAAd0lEQVR42gXBgXHDMAwEMDwlX6/7b5vU/AL5/dTzLc7jI+fNk61eT3s203jfzj38wSDR95tkU6Ma1b6TxlUWMeCqRsVnaAYIa1eNUM2qkgkhJTky82PTqcwGOxm9J+SeZeLapDvphudGu3jRxMWkOqwhk8TsAPwDj+dDSDkCNsUAAAAASUVORK5CYII=
oxidized_copper_door_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAIVBMVEUAAABuxZ9ZspJPq5BToXhMlIQ+gWtoaGg5bllNUEYzMzNhL4/fAAAAAXRSTlMAQObYZgAAAIFJREFUeNoljU0KgzAUhEeK4NImFyiJOYB5fcUDxH3p37ogvUcgYLNXT+BFTXRWHzMDH85HFIRSpB1ZiE+McRwJargAJ24w/VpAvg1WH+qiKxnSV630pUmAB2NvoOmAogt1nr7aVzbDcAMCG4jnHenCEDYrNaN5Obo66rG4JP3P/Qb7pRpfIi3l6AAAAABJRU5ErkJggg==
oxidized_copper_grate,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAG1BMVEUAAABuxZ9ZspJPq5BToXhMlIQ+gWs5blk7ZlWpo1ABAAAAAXRSTlMAQObYZgAAAIFJREFUeNoVy0EOwiAQRuE/A6QuBT0AFptuJy0mXZLSKnsWHqXcQI/tuH35HqyzN2vDE85H44N+w0FV6L2TMpHfTMF5Y0RGwTWt5LMqYqiHjic4nonz3/SMuxgpQflgXrhATdC1kysSD3qEzwkPxoIh7ZRWtYgxFTR3GI/Wvp92/ABrVBJdVU7g8wAAAABJRU5ErkJggg==
oxidized_copper_trapdoor,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAG1BMVEUAAABuxZ9ZspJPq5BToXhMlIQ+gWs5blk7ZlWpo1ABAAAAAXRSTlMAQObYZgAAAIBJREFUeNoNxjEOgjAAQNHfBnbb0r0WDDtKZCQEpGOjtnoTuIEeW9/0UFodlapvaH9Jvp5faNssabb/ZAcyB8zcgX0GqnFyYpEBPRZeR/FGR1yBCBI4AKCjrL0TK2Y0sezkSjX1kJqWxkYo7cApT0r5PGD65ZHu5yvttu/fz779ADrZFSinfeidAAAAAElFTkSuQmCC
oxidized_cut_copper,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEVuxZ9ZspJeq4FRpItToXhMlIQ9eGQ2ZFEQ3s/6AAAAgElEQVR42hWMQQ6DIBQFn/noWqP2AE3sAQRhzw92X/lwA7xBuX5pZhazGnQYH5i6AaQlk1wZZLZMh3+B/OaIdwfl2S5s3liitr0OCbPovF6ScNdGExinAf+XEk69BAv6cFLRt9i1m83TYTHsZs0nlImuNyFjPeRco2R8S71LqeUHt+8bAMa+KF8AAAAASUVORK5CYII=
packed_ice,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAElBMVEXI3P+81P+hw/+Suf6Frfh8pfReFhTfAAAAaklEQVR42hXLURWEMAwEwH1IOAc0RQDZYIBsFLTxb+Ue8z/odIs1Lmz+xHc28r5yqhucPUotMDqaSQSjFt0gKskhtF5Lt8JOe3R+nax1VMM8+n72hlstq50Y0YpOYmgrI4kppQdPSORIP/5Llx0+IzbRVQAAAABJRU5ErkJggg==
packed_mud,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAElBMVEWngVqbd1uVcVCJZU19W0V1VEjjoiZPAAAAbklEQVR42hXEwQ3CQAwEwL104AsNxBv+sdcp4Ljkj0T/vQAaaaB5drlumC616oWlOo0M+GEU74kKhksXqErqMDxnY6zZ8YtjT2JslZI+YMloCkT/GwuSs94+HFdNW5mOs60b9SIe5qrGAJPGvscX5QEUfNZTuHQAAAAASUVORK5CYII=
pearlescent_froglight_side,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEX//v359PPv5uHi09PUv8jCpMO3lrywirt71EIyAAAAZ0lEQVR42g3IsRGDQAxFwfePm3GIZDKHdODi3KdDIkjJpA6EZrPV7+K03Pblc9bx0q0ZEZXKGERmJdcMoGeZRZKiRlJFGwUINACD1YYSoMdMmLwHlwzvcSFnehfV45ur2Xx/+a97+AOIXCX3u5fK5AAAAABJRU5ErkJggg==
pearlescent_froglight_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAElBMVEX//v359PPv5uHi09PUv8jCpMNU4wiHAAAAWElEQVR42lXJ2w2AMAxDUTcTOO0ENBMQsQFiA+ZnhbABiD4+uF+WD073Ujc7JCKeuCIkejdWtAw720jzyVjQUmgXg/NPMghlULJJGU6CTCb6RVXRWsmU9QUKhxS+S5di9QAAAABJRU5ErkJggg==
peony_bottom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAHlBMVEUAAAD24v/rxf3kr/Tjoffek/EmYyUmWiUgRiYaOB8ApNAVAAAAAXRSTlMAQObYZgAAAHZJREFUeNolxj0KwkAQgNEPG5Nj+FOkFMUL6AUiIrmBm+1SrZlOWBCm0yLs7G1lk1c9ICSdAIbG+jnupEIxvnzcAXQmxyvAQ+22dVCHMU33N5C9agCosqhrYf3cmHwGIF468waszv2voahl31JUKR6YmbHIX+APknEfPStw3JYAAAAASUVORK5CYII=
peony_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAHlBMVEUAAAD24v/rxf3kr/Tjoffek/EmYyUmWiUgRiYaOB8ApNAVAAAAAXRSTlMAQObYZgAAAF5JREFUeNpjIBoYgAgmJQZmZRDDxEihVNEJyFB2jMgIMgYyjJQj0qcGABmskW2VDekgReXTO8saGBjY02bMmD4TJNCeqTyzLR3EMnaySFcGMYwUIzuVQAzm0BkzGBgAnSwTyGcW51wAAAAASUVORK5CYII=
pink_candle,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAR0lEQVQ4y2P4//8/AyWYYdQABgZFBZP/FBlwL3XK/6ORzWQbwgDSDDKEbAO+da75/23mlv8UeQFkyBA2gOJABBlAcTQOqAEASUr4YN7TfgUAAAAASUVORK5CYII=
pink_candle_lit,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAUUlEQVQ4y2NgGAWUA0UFk/8UGfD/7Yn//89tJ98QkGaQIWQb8GvB/P+/960n34B39ZP//5izgHwD7qVO+f+tc80AGnA0svk/yBCKDADhoWsAAImZPejB533XAAAAAElFTkSuQmCC
pink_concrete,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEXWZ5DWZpDWZo/WZY/VZI7UZI7UZI3TZI2dzLZ5AAAAfUlEQVR42g3HMQ7CMAwF0I9C90a2OnOEWnbCWsspM1U5QCPgAEjcX/C2h3fmiSI3hFdaVM4QWybdi0MKc9xHRQtZiS0hVJvpVuFzXvk/pJMpf9sHQocJK0E9UUtxxdALS30aYnbJPTaEWe6kBDJjcX7B7KF998ARA40Xvv0A1nMY3+6doQkAAAAASUVORK5CYII=
pink_concrete_powder,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAIAAACQkWg2AAACkUlEQVQoUwXB227jRBgA4Jl/PDO2x6d4k+bQ41YFBGil5RKJex6Ct0LijkfgAolXQOKSi0WiUFBI2m2aNJZjJ7bnYM/wfXj5/U+ccGTRMBhAIBvJMt9KE05zfTg5hPx3N9Wvf2Zp1maAyhYYMMTADoNYTEzuI4pIyEnEUTdgi5Mg7R8+esx73b3CQYqrKfhnmXj/aRiK3R9LOEgxy22tWCzcZYYI7kNMGfe/ukUMIwaMc7z+4Wca8Oa59JPQEexP31T/PoksrtQpMIAc5qmwnfHno25XdqqFIIlM3aTzsbWWewyUESLyJ1kyGmll6CJzqm+PTbXf9wc9yAEUOEKoZmhyfi5lhxn13t+oomrW+7PPbzwEm/VzcDHi45xOAi9i5LtPviGWOKNczIr11padXG2H3rgB6foUnk9mby9PqxeRxW7o5a7xsjQFD4sksa0aX0yrp2LyxTW/W3TPr+bYVPcr1eooT+RLGV/Ph1pBcjXBFrMkQnKgt7MwF0CJkvJ0/zj68m5gOJ3nRmnVyvLhUUmJlz/+whH0+4akgWk67DCdpWp3YCLUhwZZlF3PVC/7ovXehBR7wDrngbc5FFwElmIYCBCghLpKB0FIfdaUJYRBPj9zg5XHEziGCWd3335d74t4MaOLiFxNLWCDehRTHJAoTPqhPxAty6P0AVDdy7I+/v6Qv73sVlvbD+6vjxprchaDz7wkLMs9G2c+UKCeyDMwWgfTXHd6889S92bolOn1JJ/a7REVks7H3A+q3/7efVhywusPay+5m/XO+VEAgpvtkWaieywlYSjyZNeY1VPAyejdVWu05TTxEByWG9RJDFieTkmSNf8VSID/2UWYxvF07FWS3s7UtpT3L3hfF5v9/+uwWuPzQiEXAAAAAElFTkSuQmCC
pink_glazed_terracotta,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEX0tcu4t630l7O0s6nzi6rZcZjWZY9tI2VeAAAAbUlEQVR42hXMsQ3DMAwAwQ9DqY6RBVRogGQDQiBcswnrFJb3H8FWe8A/75eW8yh/vqQCyadMxHqBDFETuKFrQ9kDF/EK1pw+KoENoDLFWve2M9XEl6ENKAfOggzcdKwZOGjGg1D7MdlWdYY9twvHJxHw0BvUzAAAAABJRU5ErkJggg==
pink_petals,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAJ1BMVEUAAAD12u/8y+f8u+H3udz5qdn2odTzls31kc3uaKrlY6PrWqHeTYvEl3K7AAAAAXRSTlMAQObYZgAAAGVJREFUeNolzLEJwlAYAOHvBX1gmUzwG4T0ThAEsbWxFysLW/fIDCLu4HYh+dvj7hD0gebIaYRw+H0D9K9HqCR53k2rU+3+WTEBpVVB0y1eKMOwr8u1dJ8WSWzGdJzfWbncANurGVolDggA9Y2YAAAAAElFTkSuQmCC
pink_petals_stem,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAQAAAC1+jfqAAAAF0lEQVQoz2NgGARgxn8CCjZRrGAUEAcABDwE+safqb8AAAAASUVORK5CYII=
pink_shulker_box,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAQlBMVEX0javzi6ryiajxhabvgqTugKLtf6LrfKDkcprjcZnhb5fda5TaaJLZaJHXZpDTY4zRYYvQYYrNXojMXofHW4TEWYEuqlJfAAAAlklEQVR42i2PCw7CMAxDY3ctHmSlKeH+V2Vli/IcyVJ+5rW6t/bqJ2d9W5shjSnFyQi3OkRq8QT20c1FlAKAS5TWhTuMpNLaagHwFw23GoJhAwpIxWGuQl4JQl9zbQBQCNwzQgBBLt3D7TF33EEq1h0AN14OlOYywu61y6jxRJEWBZpu7TO1x0ca43pueM88PLP7N48jf3JSBu6eBroEAAAAAElFTkSuQmCC
pink_stained_glass,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAMUlEQVQ4y2P4VL90MSWYAcpIIxNjNWA2JQbMpsQFs6nlhVEDRowBsykxYDZNvEA2BgAwTIt0pyvs0gAAAABJRU5ErkJggg==
pink_stained_glass_pane_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAP0lEQVR42mNgwAM+1i999rxq3jMGcgHIgIdlsygzgCIXgDRTbADIFQMXBiAXDKwBA++FYZASB4cXXtcsxGsAAFKDXUKVcDQkAAAAAElFTkSuQmCC
pink_terracotta,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAABpElEQVQ4y1VT7XKDMAzL63WQD8LerteSS4B1T+lZckK7HzoI2LJsK674INvsL5Q5SIuLnDnLviyyea/vi+yKou/Pr4nYpolnB4KqQMIPkLISrFJCYEAJXloKcgzCaWZ87YVdCVHuehgJCHgq8MR5T0lqVPQn4ltOWgRKZ3FNf0Bei1HqbMkPSFT2U4OrAioJTar9W/UoAAJNhPRjyawGwsfokTCpL40BWjAy5HEGSMZhTwvlFVWBIOCqBtka03oBSw4s7FAVw2mDwNs2qldlIbMtbqdXRbuHxu/JiilB5kRHIgkVfF+SnBo85vCpBooBElCBAr3TF9xAuAB1IDqyPW3lK8kcWEaFra9vSGYr+Bf8RcZ1Kl5rpjcc1sHJaqARvCdepi/uHoPDwM6+hRo/jIQEHMZ68NGC1DQ6SEhGMpSOLaCVvc/GYc+XPDrS/5v8a/2W35Qul2LytRsKw3QmMRK8MHiumU4bdgbhfb7ZTLpPjtWUOQ4JOwXj7cabRjUfKviP643Wu5LjP9bNy8TLgp6TkaFfOhTmogPfdwX2hs15IzXnDznsPf714rSBAAAAAElFTkSuQmCC
pink_tulip,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAkUlEQVQ4y2NgGL7g26P//7eaSzO8Pvr3P1kGgDSCDCHbgCfrv4A1g2iyDNhf+htsyJNXn0jX7NWv8f/GvWcM4jUsYAMSN1uRZkDoat3/QbP0/oMM8OrQBhtIsgEgDNLo2C0DdglZBoBdADSEZANAzocZAKNJDkSQISCaLANAoY7sCpKjEWQA2bbDQP4WX6JCHwACX3EODKuebwAAAABJRU5ErkJggg==
pink_wool,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAh1BMVEX0ssn0sMf0r8b0rMT0qMH0p8D0pb70orz0obv0nrn0nLf0mrX0mLT0lbL0lLH0krD0kK30jqzzjKrziqryiKjxh6fwhKXvg6TtgaPtgKLsfqHqfJ/pe57neZ3meJzldZvkdZricpjgcZffb5bebpXdbZTcbJTaapLZaZLZaJHYZ5HYZ5DXZpCMOy9bAAAA0ElEQVR42g3FWWKDIBQF0BvrgyqDIgqKlGCcUu3+19ecn4NneGVbpajEuRiz7Og0wIXzeY/+bwsDOPm+oNYLkvIBodGFmvxkKTmiLoBBD6mr6vOeTVyrajmxvX8o3c+Q7uCPmEcA37W1g+FQDhAtQvikiOVYk9Ilg5DbzFSaZh8P614rZjfy63RN0kAvAbBSCJBQJfdG26XDkpomTJXMadbv31FjCtfJivW2lZGAPiDVA0wYf/WShp6A4qtzZHQNHudWThl7Ym2e6DEExXLi9A8arhJZyTQ/VwAAAABJRU5ErkJggg==
piston_bottom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEWRkZGFhYV3d3doaGhTUVFEREQ1NTUvLy+8mm4JAAAAgklEQVR42g3NMQ7CMAxG4b+cAKctM2kiMRMZMRO77IW4B4BSLoB6frI96RsebP5uZjaj0MBBU48XRfEsPd5ByGW+YNHYRO/u+IkTQajhd4yGryh+4GOrNVKQgStNoqTZjZi6RPFMIx6tJpcrPXkvKnxCuVFMnRywJMcS63TdPma22h+dIRs944EsnAAAAABJRU5ErkJggg==
piston_inner,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAIVBMVEWwsLCnp6eRkZGFhYV3d3doaGhTUVFEREQ1NTUvLy8tLS0AIgjbAAAAjElEQVR42gVAPQ4BQRR+n3yt3ZmJUmF2D0Cyeo0jiKtI3MBVnMERSPQS+9dab2bVjPAAIyoCpot16t89M0E+BNsTzt/g44LwTajquKbR13AuSmH66UmONrKJG9HRfAgTdIK65Nc9Csk0Ue7zPYokRJrtmlULwl8rl2xLTNFm3bKjecLkoyZOthrE2fIPZqU2mT8BtDYAAAAASUVORK5CYII=
piston_side,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAMAAAAoLQ9TAAAAOVBMVEXNzc2lpaXCnWK4lF+vj1WRkZGGhoafhE2FhYWWdEF3d3dwcHBoaGh+YjdnUCxTUVFEREQ1NTUvLy8faBnnAAAAkElEQVR42hXMQY7DUAgE0aIb4mjm/leNZP0AkRe1rBeEWJjQAruO4rURW0QEOX4VK21Wg1XEP15gUABNFgTBLgCKVPP9qtp9U3IknGm1P2C5rQGKJ6eBBIHclHzkTe4Lc3M9L17B7T5w6GHA79mwg9ncsJRIvvuPAuHzTh7Ap3rmomcVtJCwRA+byMsCCcXyA8kWQ6QxYMtJAAAAAElFTkSuQmCC
piston_top,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAFVBMVEXb29vKxMTCnWKvj1WfhE1+YjdnUCwrLafJAAAAfElEQVR42i3LMQ7CMAyF4VcJMRMGDuAIZhSnvUAMByC1Z0oa3/8IZOiT3vTrw6T2PateEChuV6KAxryy8At+DJVS3BPNWAvnyvKGmltXdUypUfzFwXPLskuAq/c+ImqkJTHdUaUsRcoMd7fxjg9THO6BScrzxDK4+XZzC38tViCgCpxsRQAAAABJRU5ErkJggg==
piston_top_sticky,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAJ1BMVEXb29ur65zKxMSEx3TCnWJruVmvj1WfhE1enE9+Yjc/dDJnUCwzYSi9dvzUAAAAmklEQVR42mNgmjl7A/fMmQoMSs5mm1RMW5QYdhhGLG8Wjqhk2NPRtebU0Z7VDDOCDSOWGgp3MUxvNW1fERxRzTBzTs+qVa1duxmYTA4Lh5pGALVHrLAIPdyuxLB71ZlTJ9acnMkwzVXYJtjQwpNhWrBxTEVwWyZQymbNmlNndjJMyQhsWyHa5s3AVN6RwN5RDtQ+e/cm7d2zlQDSSDjjMKXBlwAAAABJRU5ErkJggg==
pitcher_crop_bottom,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQCAYAAAAf8/9hAAAAZklEQVQ4y2NgGDTAU0viPzpOsFCGY3Q5nAYgayp31UXhIxuG1QB0zTADkNk4XYDNVphGbC7BagCyBkIYrwvwYbwuINYQvIFIjO04A5GQRryxgCsaiQ4D5IREjCsIJmVszsbrhQEDABjH/WnRzs2qAAAAAElFTkSuQmCC
pitcher_crop_bottom_stage_1,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAElBMVEUAAADCwG6lrV6LmU1sgE9HaUYljtKTAAAAAXRSTlMAQObYZgAAADlJREFUeNpjIB8wwhiCDBDAJAShDYWFIQwjYRVGsBiziKmQAZjhYmoMkXMNcYAwWEIYIIA5gIGBAQB6/gO71Ih8qQAAAABJRU5ErkJggg==
pitcher_crop_bottom_stage_2,iVBORw0KGgoAAAANSUhEUgAAABAAAAAQBAMAAADt3eJSAAAAGFBMVEUAAADCwG6lrV6LmU1sgE9zVH1HaUY8SjltlpHUAAAAAXRSTlMAQObYZgAAAFZJREFUeNpjwAoYBaAMRUEow1RJAcJQCYUqERJKAzOYhEQKwAxmJXOwGmMzJ3cDEIMtOSU9xRjEYncrc04AKTEoKzEHK05JLysAM9jLyqFWsJUzMDAAACdcC5yRExzNAAAAAElFTkSuQmCC
